source_result_dir,case_id,mask_strategy,mask_intensity,seed,decision_index,m3star_action_id,m3star_action_cost,xgboost_action_id,logistic_action_id,experts_agree,candidate_action_id,candidate_action_cost,candidate_reachability,candidate_transition_reachability,m3star_transition_reachability,candidate_transition_noninferior,candidate_differs_from_m3star,consensus_substitution_eligible,transition_gated_substitution_eligible,xgboost_episode_success,logistic_episode_success,candidate_recovered_count,m3star_recovered_count,candidate_zero_yield_offline,m3star_zero_yield_offline
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,0,C10-AA-001,1.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9974684715270996,0.000152620041703924,0.000152620041703924,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,1,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.99397212266922,9.559787276314857e-06,3.7208252098788324e-05,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,2,C10-AA-005,2.0,C10-AA-005,C10-AA-003,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,3,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9979137778282166,0.9940547347068787,0.9940547347068787,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,53,0,C10-AA-004,2.0,C10-AA-005,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,53,1,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9912046790122986,0.008957337588071823,0.8469578623771667,0,1,1,0,1,0,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.2,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,11,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,23,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,37,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,41,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.4,53,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,11,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,11,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,23,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,23,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,37,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,37,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,41,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,41,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,53,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,stage,0.6,53,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.2,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.2,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.2,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.2,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.2,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,11,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,23,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,37,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,41,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9984266757965088,0.060452623064055855,0.060452623064055855,1,0,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.4,53,1,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,11,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,11,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,11,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,23,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,23,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,23,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,37,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,37,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,41,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,41,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,41,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,53,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9985024929046631,0.000504728130692617,0.000504728130692617,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,53,1,C10-AA-004,2.0,C10-AA-004,C10-AA-004,1,C10-AA-004,2.0,0.6229555606842041,0.1933833747498266,0.1933833747498266,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,discriminative,0.6,53,2,C10-AA-002,2.0,C10-AA-005,C10-AA-001,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.2,23,0,C11-AA-001,1.0,C11-AA-001,C11-AA-004,0,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.2,37,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.9976525902748108,0.9997523352184821,0.9997523352184821,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.2,41,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.9963894486427307,0.9982546655350922,0.9982546655350922,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.2,53,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.9963894486427307,0.9982546655350922,0.9982546655350922,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.2,53,1,C11-AA-003,2.0,C11-AA-003,C11-AA-003,1,C11-AA-003,2.0,0.9840457439422607,0.9385170020327851,0.9385170020327851,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,11,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.9988320469856262,0.9514982326983182,0.9514982326983182,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,11,1,C11-AA-003,2.0,C11-AA-003,C11-AA-003,1,C11-AA-003,2.0,0.9840457439422607,0.9385170020327851,0.9385170020327851,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,23,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.998986542224884,0.9428451135341104,0.9428451135341104,1,0,0,0,1,1,2,2,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,23,1,C11-AA-003,2.0,C11-AA-004,C11-AA-004,1,C11-AA-004,1.0,0.9961269497871399,0.1560441161818441,0.9787735168787735,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,37,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.998986542224884,0.9428451135341104,0.9428451135341104,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,37,1,C11-AA-003,2.0,C11-AA-004,C11-AA-004,1,C11-AA-004,1.0,0.9989126920700073,0.005490978480310142,0.6596650557947973,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,37,2,C11-AA-002,2.0,C11-AA-002,C11-AA-002,1,C11-AA-002,2.0,0.9957646131515503,0.9992762635444519,0.9992762635444519,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,41,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.998986542224884,0.9404783521756114,0.9404783521756114,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,41,1,C11-AA-003,2.0,C11-AA-004,C11-AA-004,1,C11-AA-004,1.0,0.9989126920700073,0.005490978480310142,0.6596650557947973,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,41,2,C11-AA-002,2.0,C11-AA-002,C11-AA-002,1,C11-AA-002,2.0,0.9957646131515503,0.9992762635444519,0.9992762635444519,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,53,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.9988320469856262,0.9514982326983182,0.9514982326983182,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.4,53,1,C11-AA-003,2.0,C11-AA-003,C11-AA-003,1,C11-AA-003,2.0,0.9840457439422607,0.9385170020327851,0.9385170020327851,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,11,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.9988320469856262,0.9514982326983182,0.9514982326983182,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,11,1,C11-AA-003,2.0,C11-AA-004,C11-AA-004,1,C11-AA-004,1.0,0.9987467527389526,0.01294585860689499,0.9434966061867343,0,1,1,0,1,1,1,2,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,23,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.998986542224884,0.9404783521756114,0.9404783521756114,1,0,0,0,1,1,3,3,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,23,1,C11-AA-003,2.0,C11-AA-004,C11-AA-004,1,C11-AA-004,1.0,0.9961269497871399,0.1560441161818441,0.9787735168787735,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,37,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.998986542224884,0.9428451135341104,0.9428451135341104,1,0,0,0,1,1,2,2,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,37,1,C11-AA-003,2.0,C11-AA-004,C11-AA-004,1,C11-AA-004,1.0,0.9989126920700073,0.005490978480310142,0.6596650557947973,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,37,2,C11-AA-002,2.0,C11-AA-002,C11-AA-002,1,C11-AA-002,2.0,0.9957646131515503,0.9992762635444519,0.9992762635444519,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,41,0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,1,C11-AA-001,1.0,0.998986542224884,0.9404783521756114,0.9404783521756114,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,41,1,C11-AA-003,2.0,C11-AA-003,C11-AA-004,0,,,,,,0,0,0,0,1,1,0,2,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c11_c12_v0.6,C11-otrf-apt29-day1-scranton-nashua,random,0.6,41,2,C11-AA-002,2.0,C11-AA-002,C11-AA-002,1,C11-AA-002,2.0,0.9957646131515503,0.9992762635444519,0.9992762635444519,1,0,0,0,1,1,1,1,0,0
